q_index10,language,embedding,n,EM_mean,F1_mean,ROUGE_L_mean,LEV_SIM_mean,ACC_rouge70,ACC_lev80,gold_score_mean,fact_cons_mean,halluc_rate_mean,groundedness_mean,retrieval_support_mean,lat_total_s_mean,lat_gen_s_mean,lat_ret_s_mean,tok_total_mean,tok_prompt_mean,tok_comp_mean,tps_mean,EM_ci_lo,EM_ci_hi,F1_ci_lo,F1_ci_hi,ROUGE_L_ci_lo,ROUGE_L_ci_hi
9,ca,mxbai-embed-large,3,0.0,0.23789462734696,0.23789462734696,0.3021885521885522,0.0,0.0,2.5,9.296666666666667,0.07033333333333334,0.9296666666666668,0.8690000000000001,21.37102666666667,19.277233333333335,2.0937866666666665,473.0,381.3333333333333,91.66666666666667,12.508761350220626,0.0,0.0,0.15384615384615383,0.35294117647058826,0.15384615384615383,0.35294117647058826
9,ca,nomic-embed-text,3,0.0,0.10111026358165948,0.10111026358165948,0.24927378358750907,0.0,0.0,1.6666666666666667,8.66,0.13399999999999998,0.866,0.862,23.09107333333333,21.002993333333333,2.0880699999999996,507.0,399.3333333333333,107.66666666666667,12.395303719920955,0.0,0.0,0.08695652173913045,0.11111111111111112,0.08695652173913045,0.11111111111111112
9,en,all-minilm,3,0.0,0.44848901098901095,0.44848901098901095,0.30501316149569324,0.0,0.0,3.5,8.676666666666668,0.13233333333333333,0.8676666666666666,0.729,22.20398,20.151116666666663,2.052853333333333,423.6666666666667,306.0,117.66666666666667,12.475600366370912,0.0,0.0,0.3125,0.5714285714285714,0.3125,0.5714285714285714
9,en,mxbai-embed-large,3,0.0,0.45497336801684635,0.45497336801684635,0.2816640169581346,0.0,0.0,5.833333333333333,8.92,0.10799999999999998,0.892,0.8119999999999999,50.44320333333334,48.35256666666666,2.09062,653.3333333333334,306.3333333333333,347.0,12.789826335389739,0.0,0.0,0.3478260869565218,0.5555555555555556,0.3478260869565218,0.5555555555555556
9,en,nomic-embed-text,3,0.0,0.5495744191396366,0.5178283873936048,0.343615235910182,0.0,0.0,3.0666666666666664,8.57,0.143,0.8569999999999999,0.832,27.604173333333332,25.51493333333333,2.089226666666667,453.0,306.3333333333333,146.66666666666666,12.020661980865578,0.0,0.0,0.5217391304347827,0.5714285714285714,0.4761904761904762,0.5555555555555556
9,es,all-minilm,3,0.0,0.3681257014590347,0.3681257014590347,0.3551407659838129,0.0,0.0,2.0,8.313333333333334,0.16866666666666666,0.8313333333333334,0.811,20.349103333333336,18.29352,2.05557,490.0,389.0,101.0,12.30688172101774,0.0,0.0,0.07407407407407407,0.6666666666666665,0.07407407407407407,0.6666666666666665
9,es,mxbai-embed-large,3,0.0,0.4656913967258794,0.4286543596888424,0.38952333664349553,0.0,0.0,1.5,9.1,0.09000000000000001,0.91,0.88,19.159456666666667,17.05542,2.1040266666666665,448.6666666666667,378.0,70.66666666666667,13.14919984443973,0.0,0.0,0.27586206896551724,0.6666666666666665,0.27586206896551724,0.5555555555555556
9,es,nomic-embed-text,3,0.0,0.449554367201426,0.4299465240641711,0.34802254550034634,0.0,0.0,2.5,9.196666666666667,0.08033333333333333,0.9196666666666666,0.878,22.23952,20.162123333333334,2.07738,474.3333333333333,375.3333333333333,99.0,12.154864129648198,0.0,0.0,0.29411764705882354,0.6,0.2352941176470588,0.6
10,ca,all-minilm,3,0.0,0.2044855729066255,0.2044855729066255,0.12719240588093048,0.0,0.0,4.833333333333333,8.270000000000001,0.17299999999999996,0.827,0.6830000000000002,17.904963333333335,15.847393333333331,2.0575566666666667,475.0,395.3333333333333,79.66666666666667,12.325744636342867,0.0,0.0,0.09523809523809525,0.30769230769230765,0.09523809523809525,0.30769230769230765
10,ca,mxbai-embed-large,3,0.0,0.36190476190476195,0.36190476190476195,0.20153256704980846,0.0,0.0,6.833333333333333,8.82,0.11800000000000001,0.882,0.867,24.885963333333333,22.79707,2.0888766666666663,515.0,390.3333333333333,124.66666666666667,12.722127111006202,0.0,0.0,0.28571428571428575,0.5,0.28571428571428575,0.5
10,ca,nomic-embed-text,3,0.0,0.3459503459503459,0.3459503459503459,0.20075722596731002,0.0,0.0,2.3333333333333335,8.756666666666668,0.12433333333333334,0.8756666666666667,0.8290000000000001,20.352663333333336,18.255596666666666,2.097053333333333,490.3333333333333,413.3333333333333,77.0,12.715542315000443,0.0,0.0,0.28571428571428575,0.4444444444444444,0.28571428571428575,0.4444444444444444
10,en,all-minilm,3,0.0,0.1753968253968254,0.1753968253968254,0.11869148299671739,0.0,0.0,1.8333333333333333,8.766666666666667,0.12333333333333334,0.8766666666666666,0.685,19.730293333333336,17.676736666666667,2.053546666666667,412.0,314.6666666666667,97.33333333333333,12.429774122777117,0.0,0.0,0.13333333333333336,0.25,0.13333333333333336,0.25
10,en,mxbai-embed-large,3,0.0,0.19517543859649122,0.19517543859649122,0.1215510008390267,0.0,0.0,6.833333333333333,8.443333333333333,0.15566666666666665,0.8443333333333333,0.801,24.26635333333333,22.177290000000003,2.0890466666666665,420.3333333333333,302.6666666666667,117.66666666666667,12.582539109698674,0.0,0.0,0.125,0.25,0.125,0.25
10,en,nomic-embed-text,3,0.0,0.3636363636363636,0.3636363636363636,0.2222222222222222,0.0,0.0,9.5,8.6,0.13999999999999999,0.86,0.762,19.75751,17.66886666666667,2.088626666666667,389.0,314.0,75.0,12.585901191056188,0.0,0.0,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636
10,es,all-minilm,3,0.0,0.4386724386724386,0.4386724386724386,0.22047619047619046,0.0,0.0,7.5,7.653333333333333,0.23466666666666666,0.7653333333333334,0.648,14.136449999999998,12.079790000000001,2.056646666666667,424.6666666666667,383.0,41.666666666666664,12.613665681101894,0.0,0.0,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.6666666666666666
10,es,mxbai-embed-large,3,0.0,0.37671957671957673,0.37671957671957673,0.2900188323917138,0.0,0.0,7.333333333333333,8.796666666666667,0.12033333333333333,0.8796666666666667,0.801,18.358233333333335,16.26179,2.09643,455.3333333333333,394.0,61.333333333333336,12.587493537413513,0.0,0.0,0.2857142857142857,0.4444444444444445,0.2857142857142857,0.4444444444444445
10,es,nomic-embed-text,3,0.0,0.3273809523809524,0.3273809523809524,0.22969187675070032,0.0,0.0,4.666666666666667,8.693333333333333,0.13066666666666668,0.8693333333333332,0.77,22.494280000000003,20.385416666666668,2.10885,493.6666666666667,398.0,95.66666666666667,12.669514694426605,0.0,0.0,0.125,0.5714285714285715,0.125,0.5714285714285715
